sim_time,cmd_speed,pos_x,pos_y,pos_z,qx,qy,qz,qw,p0,p1,p2,p3,v0,v1,v2,v3
31.003,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6354.991628429607,6354.991628429607,-6354.991628429607,-6354.991628429607,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.023,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6365.9916284296105,6365.9916284296105,-6365.9916284296105,-6365.9916284296105,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.043,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6376.991628429614,6376.991628429614,-6376.991628429614,-6376.991628429614,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.063,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6387.991628429618,6387.991628429618,-6387.991628429618,-6387.991628429618,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.083,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6398.991628429621,6398.991628429621,-6398.991628429621,-6398.991628429621,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.103,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6409.991628429625,6409.991628429625,-6409.991628429625,-6409.991628429625,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.123,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6420.991628429629,6420.991628429629,-6420.991628429629,-6420.991628429629,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.143,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6431.991628429632,6431.991628429632,-6431.991628429632,-6431.991628429632,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.163,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6442.991628429636,6442.991628429636,-6442.991628429636,-6442.991628429636,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.183,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6453.99162842964,6453.99162842964,-6453.99162842964,-6453.99162842964,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.203,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6464.991628429643,6464.991628429643,-6464.991628429643,-6464.991628429643,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.223,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6475.991628429647,6475.991628429647,-6475.991628429647,-6475.991628429647,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.243,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6486.9916284296505,6486.9916284296505,-6486.9916284296505,-6486.9916284296505,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.263,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6497.991628429654,6497.991628429654,-6497.991628429654,-6497.991628429654,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.283,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6508.991628429658,6508.991628429658,-6508.991628429658,-6508.991628429658,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.303,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6519.991628429661,6519.991628429661,-6519.991628429661,-6519.991628429661,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.323,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6530.991628429665,6530.991628429665,-6530.991628429665,-6530.991628429665,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.343,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6541.991628429669,6541.991628429669,-6541.991628429669,-6541.991628429669,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.363,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6552.991628429672,6552.991628429672,-6552.991628429672,-6552.991628429672,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.383,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6563.991628429676,6563.991628429676,-6563.991628429676,-6563.991628429676,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.403,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6574.99162842968,6574.99162842968,-6574.99162842968,-6574.99162842968,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.423000000000002,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6585.991628429683,6585.991628429683,-6585.991628429683,-6585.991628429683,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.443,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6596.991628429687,6596.991628429687,-6596.991628429687,-6596.991628429687,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.463,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6607.9916284296905,6607.9916284296905,-6607.9916284296905,-6607.9916284296905,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.483,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6618.991628429694,6618.991628429694,-6618.991628429694,-6618.991628429694,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.503,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6629.991628429698,6629.991628429698,-6629.991628429698,-6629.991628429698,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.523,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6640.991628429701,6640.991628429701,-6640.991628429701,-6640.991628429701,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.543,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6651.991628429705,6651.991628429705,-6651.991628429705,-6651.991628429705,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.563,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6662.991628429709,6662.991628429709,-6662.991628429709,-6662.991628429709,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.583,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6673.991628429712,6673.991628429712,-6673.991628429712,-6673.991628429712,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.603,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6684.991628429716,6684.991628429716,-6684.991628429716,-6684.991628429716,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.623,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6695.99162842972,6695.99162842972,-6695.99162842972,-6695.99162842972,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.643,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6706.991628429723,6706.991628429723,-6706.991628429723,-6706.991628429723,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.663,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6717.991628429727,6717.991628429727,-6717.991628429727,-6717.991628429727,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.683,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6728.991628429731,6728.991628429731,-6728.991628429731,-6728.991628429731,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.703,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6739.991628429734,6739.991628429734,-6739.991628429734,-6739.991628429734,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.723,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6750.991628429738,6750.991628429738,-6750.991628429738,-6750.991628429738,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.743,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6761.9916284297415,6761.9916284297415,-6761.9916284297415,-6761.9916284297415,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.763,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6772.991628429745,6772.991628429745,-6772.991628429745,-6772.991628429745,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.783,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6783.991628429749,6783.991628429749,-6783.991628429749,-6783.991628429749,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.803,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6794.991628429752,6794.991628429752,-6794.991628429752,-6794.991628429752,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.823,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6805.991628429756,6805.991628429756,-6805.991628429756,-6805.991628429756,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.843,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6816.99162842976,6816.99162842976,-6816.99162842976,-6816.99162842976,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.863,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6827.991628429763,6827.991628429763,-6827.991628429763,-6827.991628429763,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.883,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6838.991628429767,6838.991628429767,-6838.991628429767,-6838.991628429767,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.903,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6849.991628429771,6849.991628429771,-6849.991628429771,-6849.991628429771,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.923000000000002,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6860.991628429774,6860.991628429774,-6860.991628429774,-6860.991628429774,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.943,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6871.991628429778,6871.991628429778,-6871.991628429778,-6871.991628429778,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.963,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6882.9916284297815,6882.9916284297815,-6882.9916284297815,-6882.9916284297815,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
31.983,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6893.991628429785,6893.991628429785,-6893.991628429785,-6893.991628429785,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.003,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6904.991628429789,6904.991628429789,-6904.991628429789,-6904.991628429789,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.024,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6915.991628429792,6915.991628429792,-6915.991628429792,-6915.991628429792,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.043,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6926.991628429796,6926.991628429796,-6926.991628429796,-6926.991628429796,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.063,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6937.9916284298,6937.9916284298,-6937.9916284298,-6937.9916284298,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.083,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6948.991628429803,6948.991628429803,-6948.991628429803,-6948.991628429803,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.103,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6959.991628429807,6959.991628429807,-6959.991628429807,-6959.991628429807,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.123,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6970.991628429811,6970.991628429811,-6970.991628429811,-6970.991628429811,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.143,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6981.991628429814,6981.991628429814,-6981.991628429814,-6981.991628429814,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.163,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,6992.991628429818,6992.991628429818,-6992.991628429818,-6992.991628429818,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.183,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7003.9916284298215,7003.9916284298215,-7003.9916284298215,-7003.9916284298215,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.203,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7014.991628429825,7014.991628429825,-7014.991628429825,-7014.991628429825,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.223,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7025.991628429829,7025.991628429829,-7025.991628429829,-7025.991628429829,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.243,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7036.991628429832,7036.991628429832,-7036.991628429832,-7036.991628429832,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.263,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7047.991628429836,7047.991628429836,-7047.991628429836,-7047.991628429836,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.283,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7058.99162842984,7058.99162842984,-7058.99162842984,-7058.99162842984,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.303,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7069.991628429843,7069.991628429843,-7069.991628429843,-7069.991628429843,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.323,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7080.991628429847,7080.991628429847,-7080.991628429847,-7080.991628429847,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.343,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7091.991628429851,7091.991628429851,-7091.991628429851,-7091.991628429851,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.363,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7102.991628429854,7102.991628429854,-7102.991628429854,-7102.991628429854,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.383,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7113.991628429858,7113.991628429858,-7113.991628429858,-7113.991628429858,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.403,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7124.9916284298615,7124.9916284298615,-7124.9916284298615,-7124.9916284298615,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.423,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7135.991628429865,7135.991628429865,-7135.991628429865,-7135.991628429865,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.443,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7146.991628429869,7146.991628429869,-7146.991628429869,-7146.991628429869,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.463,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7157.991628429872,7157.991628429872,-7157.991628429872,-7157.991628429872,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.483,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7168.991628429876,7168.991628429876,-7168.991628429876,-7168.991628429876,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.503,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7179.99162842988,7179.99162842988,-7179.99162842988,-7179.99162842988,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.523,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7190.991628429883,7190.991628429883,-7190.991628429883,-7190.991628429883,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.543,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7201.991628429887,7201.991628429887,-7201.991628429887,-7201.991628429887,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.563,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7212.991628429891,7212.991628429891,-7212.991628429891,-7212.991628429891,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.583,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7223.991628429894,7223.991628429894,-7223.991628429894,-7223.991628429894,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.603,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7234.991628429898,7234.991628429898,-7234.991628429898,-7234.991628429898,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.623,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7245.9916284299015,7245.9916284299015,-7245.9916284299015,-7245.9916284299015,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.643,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7256.991628429905,7256.991628429905,-7256.991628429905,-7256.991628429905,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.663,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7267.991628429909,7267.991628429909,-7267.991628429909,-7267.991628429909,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.683,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7278.991628429912,7278.991628429912,-7278.991628429912,-7278.991628429912,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.703,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7289.991628429916,7289.991628429916,-7289.991628429916,-7289.991628429916,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.723,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7300.99162842992,7300.99162842992,-7300.99162842992,-7300.99162842992,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.743,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7311.991628429923,7311.991628429923,-7311.991628429923,-7311.991628429923,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.763,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7322.991628429927,7322.991628429927,-7322.991628429927,-7322.991628429927,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.783,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7333.991628429931,7333.991628429931,-7333.991628429931,-7333.991628429931,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.803,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7344.991628429934,7344.991628429934,-7344.991628429934,-7344.991628429934,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.823,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7355.991628429938,7355.991628429938,-7355.991628429938,-7355.991628429938,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
32.843,0.25,5.72304754154373e-20,-1.011201927501801e-20,0.04099942866928528,5.907350849298922e-19,2.7241822099949167e-18,-1.3257389876278937e-19,1.0,7366.991628429942,7366.991628429942,-7366.991628429942,-7366.991628429942,549.9999999999993,549.9999999999993,-549.9999999999993,-549.9999999999993
