sim_time,mode,qx,qy,qz,qw,r_ref_x,r_ref_y,r_ref_z,r_ref_w,roll,pitch,yaw,erot_x,erot_y,erot_z,omega_x,omega_y,omega_z,tau_x,tau_y,tau_z,thrust_des,thrust_actual,f0,f1,f2,f3,speed0,speed1,speed2,speed3,vz,z_target,pos_x,pos_y,pos_z
5.5600000000000005,attitude_only,2.0403530488086576e-06,-0.012972561295792941,0.0049635618980335625,0.9999035331983522,2.6808687864144298e-05,-0.02997358586955544,0.0,0.9995506907763181,-0.00012474189380932453,-0.0259455508734938,0.009929618318637048,-0.00024803113874218436,-0.034009968474006745,-0.0,-0.0011913132611719283,-0.3135903984647662,0.013546703511914346,-1.4880440048512393e-06,-4.1811143530361495e-05,1.9852300508770396e-07,0.0,0.0012980896251564783,0.0006261708308883932,0.0,6.330397932537211e-06,0.0006655883963355479,144.47269994574447,0.0,14.526295619252249,148.9505954263077,-2.0164820052415324,1.0199706000001014,0.9018122518928922,0.00024132717478688177,0.5950456205582673
5.57,attitude_only,2.6229009828327485e-06,-0.014585059953826354,0.0050275723630571,0.9998809926863286,2.8258771728525332e-05,-0.031594859295817145,0.0,0.999500757412179,-0.00014146989813430325,-0.02917081173123418,0.010058320297981966,-0.00026643722562373525,-0.03402871089401931,-0.0,-0.0014252755348157446,-0.3294483807010258,0.012316088684638802,-1.4405532862714863e-06,-2.300647388700078e-05,1.9852300508770396e-07,0.0,0.0007185046538421714,0.0003371083651928063,0.0,5.600377970970739e-06,0.00037579591067839435,106.00445984215418,0.0,13.66306209087204,111.92198334530389,-2.1133805285336305,1.0199706000001014,0.9039931376458943,0.00024481398479080324,0.5700358743412476
5.58,attitude_only,2.4163036814669906e-06,-0.016269638005717124,0.005087291159931452,0.999854698614743,2.9708720206184937e-05,-0.0332159813522863,0.0,0.9994481966066058,-0.0001607899872217773,-0.03254031496233328,0.010178589413454342,-0.00028339466488192465,-0.033903061493637615,-0.0,-0.0016752586871680451,-0.34265253614180624,0.01177750089128436,-1.3556496541635103e-06,-5.617475341429593e-06,1.9852300508770396e-07,0.0,0.0001812924246885709,6.980737608266417e-05,0.0,4.29525250431261e-06,0.00010718979610159412,48.23808180357928,0.0,11.965579111647168,59.77451968344431,-2.21033432037508,1.0199706000001014,0.9061732685962126,0.0002483012609971515,0.5440543794638371
5.59,attitude_only,1.184798233540372e-06,-0.01801215135469049,0.0051470206399361965,0.9998245198937182,3.1158498984923675e-05,-0.034836913676038875,0.0,0.9993930100189196,-0.0001831674997345662,-0.036025785572620435,0.010299056780746507,-0.0002986901431287513,-0.03366122319703717,-0.0,-0.001955367780406514,-0.35287137870654167,0.012295746556036258,-1.2133798177480773e-06,9.709786762819947e-06,1.9852300508770396e-07,0.0,0.0003689056131311213,0.0,0.00016580092016736718,0.00016790922280825199,3.519547015550212e-05,0.0,74.34176039691447,74.81292731612899,34.25174942271909,-2.3073629594039367,1.0199706000001014,0.9083527621207843,0.0002517906742590732,0.517099604308644
5.6,attitude_only,-1.760132767716679e-06,-0.01979687526185321,0.00522116159399121,0.9997903896309357,3.260807377232755e-05,-0.03645761792627202,0.0,0.9993351995360994,-0.00021040982021022222,-0.039595778618574586,0.010448583734890675,-0.0003119976888299321,-0.033334558784714474,-0.0,-0.002362633925533428,-0.35989213254220104,0.017674530619965094,-8.919244216376092e-07,2.2320129760434104e-05,1.9852300508770396e-07,0.0,0.0007467113622473536,0.0,0.00035964515722602855,0.00035681209736636814,3.02541076549569e-05,0.0,109.49051058212436,109.05840902415063,31.756420691967634,-2.4044855933450378,1.0199706000001014,0.9105317630066044,0.00025528514665964906,0.4891698430175502
5.61,attitude_only,-7.761290083540453e-06,-0.021608204138771625,0.0053232576427965075,0.999752343523999,3.405741030041836e-05,-0.0380780557895035,0.0,0.9992747672724376,-0.00024580034212207244,-0.043219076303270404,0.01065436443931856,-0.0003218054097335724,-0.032954194047169254,-0.0,-0.002966283663422075,-0.3639116841884301,0.022522443285043135,-2.877550913540528e-07,3.205166602361903e-05,1.9852300508770396e-07,0.0,0.0010273203004495047,0.0,0.0005092368235829769,0.0004971165664674436,2.0966910399084003e-05,0.0,130.28645664879843,128.7266569735323,26.43666040374238,-2.5017137885207843,1.0199706000001014,0.9127104219290108,0.0002587917071036708,0.4602635773253131
5.62,attitude_only,-1.7281254122164202e-05,-0.023432275577776013,0.005444753551983912,0.999710599534367,3.550647433030501e-05,-0.03969818898477197,0.0,0.9992117155691379,-0.00029003693130239536,-0.046867956864911735,0.010899349709058807,-0.0003267820887832879,-0.03254777615327752,-0.0,-0.0036026390853281156,-0.3653233455262348,0.025664437783463542,4.194994483115621e-07,3.902113019562e-05,1.9852300508770396e-07,0.0,0.0012198437312096536,0.0,0.0006163703460720011,0.0005933782818475181,1.009510329013437e-05,0.0,143.33763707554286,140.63881420711687,18.344030173450953,-2.5990426982139887,1.0199706000001014,0.9148888594778063,0.00026231560026533803,0.4303799939554457
5.63,attitude_only,-3.004742566809136e-05,-0.0252568790618881,0.005577290501990647,0.9996654355272377,3.6955231656814467e-05,-0.04131797926881483,0.0,0.999146046993858,-0.00034224127463230997,-0.050518007681156635,0.011166844919426022,-0.0003269712457798862,-0.03213965184636108,-0.0,-0.0041562118566765595,-0.3644340983501052,0.027148040216273376,1.0903818839592921e-06,4.3281901066126784e-05,1.9852300508770396e-07,0.0,0.0013310805377790178,2.17597476117248e-07,0.0006820838526468176,0.000648779087656083,0.0,2.6931856979993536,150.78504044354196,147.05770836150037,0.0,-2.6964552039418064,1.0199706000001014,0.9170671596245049,0.00026585689272286587,0.3995189416869128
5.64,attitude_only,-4.521748364770871e-05,-0.027071449723665132,0.005709862243525108,0.9996171927485032,3.8403648113122535e-05,-0.04293738844124555,0.0,0.9990777643401967,-0.0004001353148026363,-0.05414811344499008,0.011434809404418269,-0.00032321902044955657,-0.03175088123483911,-0.0,-0.004544343110828079,-0.36159532888706014,0.025789321566411356,1.6142876219683954e-06,4.498149021412304e-05,1.9852300508770396e-07,0.0,0.0013994389749544523,8.270995238116529e-06,0.0007162630712345348,0.0006749049084818009,0.0,16.60421155221021,154.5167813145803,149.98943390361435,0.0,-2.7939306464177585,1.0199706000001014,0.9192453791427989,0.0002694122734833992,0.36768061752369785
5.65,attitude_only,-6.150470965833245e-05,-0.028867351004408077,0.005830117898508367,0.9995662469233585,3.9851689575366415e-05,-0.04455637834971076,0.0,0.9990068706271246,-0.0004603233511224223,-0.05774102190422092,0.01167845683818281,-0.0003169966327711928,-0.031398672153952575,-0.0,-0.004718045613613081,-0.3572332127085899,0.022661395347451183,1.912880070309776e-06,4.440592468228773e-05,1.9852300508770396e-07,0.0,0.0013909238003765962,1.2860912050939501e-05,0.0007120054839456068,0.0006660574043800499,0.0,20.70500104720234,154.05686005991498,149.00306533536482,0.0,-2.891450291732728,1.0199706000001014,0.9214235547474894,0.00027297590235259944,0.3348653287937725
