theta_z_deg,phi_deg,next_theta_z_deg,ratio,stable
1.00000000,18.00000000,33.42122693,33.42122693,0.00000000
2.00000000,18.00000000,32.69575978,16.34787989,0.00000000
3.00000000,18.00000000,31.94554732,10.64851577,0.00000000
4.00000000,18.00000000,31.16938231,7.79234558,0.00000000
5.00000000,18.00000000,30.36599526,6.07319905,0.00000000
6.00000000,18.00000000,29.53405300,4.92234217,0.00000000
7.00000000,18.00000000,28.67215770,4.09602253,0.00000000
8.00000000,18.00000000,27.77884646,3.47235581,0.00000000
9.00000000,18.00000000,26.85259156,2.98362128,0.00000000
10.00000000,18.00000000,25.89180167,2.58918017,0.00000000
11.00000000,18.00000000,24.89482410,2.26316583,0.00000000
12.00000000,18.00000000,23.85994845,1.98832904,0.00000000
13.00000000,18.00000000,22.78541190,1.75272399,0.00000000
14.00000000,18.00000000,21.66940641,1.54781474,0.00000000
15.00000000,18.00000000,20.51008836,1.36733922,0.00000000
16.00000000,18.00000000,19.30559085,1.20659943,0.00000000
17.00000000,18.00000000,18.05403917,1.06200230,0.00000000
18.00000000,18.00000000,16.75357000,0.93075389,1.00000000
19.00000000,18.00000000,15.40235463,0.81065024,1.00000000
20.00000000,18.00000000,13.99862683,0.69993134,1.00000000
21.00000000,18.00000000,12.54071569,0.59717694,1.00000000
22.00000000,18.00000000,11.02708380,0.50123108,1.00000000
23.00000000,18.00000000,9.45637096,0.41114656,1.00000000
24.00000000,18.00000000,7.82744347,0.32614348,1.00000000
25.00000000,18.00000000,6.13944866,0.24557795,1.00000000
26.00000000,18.00000000,4.39187404,0.16891823,1.00000000
27.00000000,18.00000000,2.58461020,0.09572630,1.00000000
28.00000000,18.00000000,0.71801553,0.02564341,1.00000000
29.00000000,18.00000000,1.20701890,0.04162134,1.00000000
30.00000000,18.00000000,3.18900746,0.10630025,1.00000000
31.00000000,18.00000000,5.22581387,0.16857464,1.00000000
32.00000000,18.00000000,7.31460500,0.22858141,1.00000000
33.00000000,18.00000000,9.45181810,0.28641873,1.00000000
34.00000000,18.00000000,11.63314561,0.34215134,1.00000000
35.00000000,18.00000000,13.85354093,0.39581546,1.00000000
36.00000000,18.00000000,16.10724784,0.44742355,1.00000000
37.00000000,18.00000000,18.38785524,0.49696906,1.00000000
38.00000000,18.00000000,20.68837701,0.54443097,1.00000000
39.00000000,18.00000000,23.00135536,0.58977834,1.00000000
40.00000000,18.00000000,25.31898394,0.63297460,1.00000000
0.00000000,19.00000000,35.20830504,inf,0.00000000
1.00000000,19.00000000,34.55834207,34.55834207,0.00000000
2.00000000,19.00000000,33.88612894,16.94306447,0.00000000
3.00000000,19.00000000,33.19054825,11.06351608,0.00000000
4.00000000,19.00000000,32.47041813,8.11760453,0.00000000
5.00000000,19.00000000,31.72448938,6.34489788,0.00000000
6.00000000,19.00000000,30.95144275,5.15857379,0.00000000
7.00000000,19.00000000,30.14988650,4.30712664,0.00000000
8.00000000,19.00000000,29.31835416,3.66479427,0.00000000
9.00000000,19.00000000,28.45530283,3.16170031,0.00000000
10.00000000,19.00000000,27.55911197,2.75591120,0.00000000
11.00000000,19.00000000,26.62808305,2.42073482,0.00000000
12.00000000,19.00000000,25.66044010,2.13837001,0.00000000
13.00000000,19.00000000,24.65433155,1.89648704,0.00000000
14.00000000,19.00000000,23.60783364,1.68627383,0.00000000
15.00000000,19.00000000,22.51895569,1.50126371,0.00000000
16.00000000,19.00000000,21.38564777,1.33660299,0.00000000
17.00000000,19.00000000,20.20581114,1.18857713,0.00000000
18.00000000,19.00000000,18.97731201,1.05429511,0.00000000
19.00000000,19.00000000,17.69799928,0.93147365,1.00000000
20.00000000,19.00000000,16.36572677,0.81828634,1.00000000
21.00000000,19.00000000,14.97838069,0.71325622,1.00000000
22.00000000,19.00000000,13.53391294,0.61517786,1.00000000
23.00000000,19.00000000,12.03038088,0.52306004,1.00000000
24.00000000,19.00000000,10.46599400,0.43608308,1.00000000
25.00000000,19.00000000,8.83916789,0.35356672,1.00000000
26.00000000,19.00000000,7.14858554,0.27494560,1.00000000
27.00000000,19.00000000,5.39326556,0.19975058,1.00000000
28.00000000,19.00000000,3.57263660,0.12759416,1.00000000
29.00000000,19.00000000,1.68661651,0.05815919,1.00000000
30.00000000,19.00000000,0.26430610,0.00881020,1.00000000
31.00000000,19.00000000,2.27899061,0.07351583,1.00000000
32.00000000,19.00000000,4.35556759,0.13611149,1.00000000
33.00000000,19.00000000,6.49137079,0.19670821,1.00000000
34.00000000,19.00000000,8.68288321,0.25537892,1.00000000
35.00000000,19.00000000,10.92570264,0.31216293,1.00000000
36.00000000,19.00000000,13.21453188,0.36707033,1.00000000
37.00000000,19.00000000,15.54319823,0.42008644,1.00000000
38.00000000,19.00000000,17.90470519,0.47117645,1.00000000
39.00000000,19.00000000,20.29131770,0.52029020,1.00000000
40.00000000,19.00000000,22.69467966,0.56736699,1.00000000
0.00000000,20.00000000,36.21226746,inf,0.00000000
1.00000000,20.00000000,35.61229626,35.61229626,0.00000000
2.00000000,20.00000000,34.99143740,17.49571870,0.00000000
3.00000000,20.00000000,34.34861495,11.44953832,0.00000000
4.00000000,20.00000000,33.68268658,8.42067165,0.00000000
5.00000000,20.00000000,32.99243985,6.59848797,0.00000000
6.00000000,20.00000000,32.27658854,5.37943142,0.00000000
7.00000000,20.00000000,31.53376898,4.50482414,0.00000000
8.00000000,20.00000000,30.76253643,3.84531705,0.00000000
9.00000000,20.00000000,29.96136169,3.32904019,0.00000000
10.00000000,20.00000000,29.12862798,2.91286280,0.00000000
11.00000000,20.00000000,28.26262821,2.56932984,0.00000000
12.00000000,20.00000000,27.36156295,2.28013025,0.00000000
13.00000000,20.00000000,26.42353913,2.03257993,0.00000000
14.00000000,20.00000000,25.44656991,1.81761214,0.00000000
15.00000000,20.00000000,24.42857591,1.62857173,0.00000000
16.00000000,20.00000000,23.36738828,1.46046177,0.00000000
17.00000000,20.00000000,22.26075400,1.30945612,0.00000000
18.00000000,20.00000000,21.10634398,1.17257467,0.00000000
19.00000000,20.00000000,19.90176454,1.04746129,0.00000000
20.00000000,20.00000000,18.64457307,0.93222865,1.00000000
21.00000000,20.00000000,17.33229851,0.82534755,1.00000000
22.00000000,20.00000000,15.96246760,0.72556671,1.00000000
23.00000000,20.00000000,14.53263775,0.63185382,1.00000000
24.00000000,20.00000000,13.04043750,0.54335156,1.00000000
25.00000000,20.00000000,11.48361528,0.45934461,1.00000000
26.00000000,20.00000000,9.86009733,0.37923451,1.00000000
27.00000000,20.00000000,8.16805522,0.30252056,1.00000000
28.00000000,20.00000000,6.40598295,0.22878511,1.00000000
29.00000000,20.00000000,4.57278337,0.15768219,1.00000000
30.00000000,20.00000000,2.66786259,0.08892875,1.00000000
31.00000000,20.00000000,0.69123039,0.02229775,1.00000000
32.00000000,20.00000000,1.35639663,0.04238739,1.00000000
33.00000000,20.00000000,3.47349338,0.10525738,1.00000000
34.00000000,20.00000000,5.65763175,0.16640093,1.00000000
35.00000000,20.00000000,7.90539978,0.22586857,1.00000000
36.00000000,20.00000000,10.21234178,0.28367616,1.00000000
37.00000000,20.00000000,12.57292703,0.33980884,1.00000000
38.00000000,20.00000000,14.98055384,0.39422510,1.00000000
39.00000000,20.00000000,17.42759449,0.44686140,1.00000000
40.00000000,20.00000000,19.90548406,0.49763710,1.00000000
0.00000000,21.00000000,37.13792626,inf,0.00000000
1.00000000,21.00000000,36.58599606,36.58599606,0.00000000
2.00000000,21.00000000,36.01453139,18.00726569,0.00000000
3.00000000,21.00000000,35.42250657,11.80750219,0.00000000
4.00000000,21.00000000,34.80882925,8.70220731,0.00000000
5.00000000,21.00000000,34.17233618,6.83446724,0.00000000
6.00000000,21.00000000,33.51178877,5.58529813,0.00000000
7.00000000,21.00000000,32.82586854,4.68940979,0.00000000
8.00000000,21.00000000,32.11317246,4.01414656,0.00000000
9.00000000,21.00000000,31.37220828,3.48580092,0.00000000
10.00000000,21.00000000,30.60138978,3.06013898,0.00000000
11.00000000,21.00000000,29.79903234,2.70900294,0.00000000
12.00000000,21.00000000,28.96334855,2.41361238,0.00000000
13.00000000,21.00000000,28.09244442,2.16095726,0.00000000
14.00000000,21.00000000,27.18431612,1.94173687,0.00000000
15.00000000,21.00000000,26.23684766,1.74912318,0.00000000
16.00000000,21.00000000,25.24780975,1.57798811,0.00000000
17.00000000,21.00000000,24.21486031,1.42440355,0.00000000
18.00000000,21.00000000,23.13554708,1.28530817,0.00000000
19.00000000,21.00000000,22.00731288,1.15827963,0.00000000
20.00000000,21.00000000,20.82750427,1.04137521,0.00000000
21.00000000,21.00000000,19.59338442,0.93301831,1.00000000
22.00000000,21.00000000,18.30215104,0.83191596,1.00000000
23.00000000,21.00000000,16.95096052,0.73699828,1.00000000
24.00000000,21.00000000,15.53695941,0.64737331,1.00000000
25.00000000,21.00000000,14.05732442,0.56229298,1.00000000
26.00000000,21.00000000,12.50931232,0.48112740,1.00000000
27.00000000,21.00000000,10.89032073,0.40334521,1.00000000
28.00000000,21.00000000,9.19796110,0.32849861,1.00000000
29.00000000,21.00000000,7.43014427,0.25621187,1.00000000
30.00000000,21.00000000,5.58517893,0.18617263,1.00000000
31.00000000,21.00000000,3.66188213,0.11812523,1.00000000
32.00000000,21.00000000,1.65970031,0.05186563,1.00000000
33.00000000,21.00000000,0.42116258,0.01276250,1.00000000
34.00000000,21.00000000,2.57961439,0.07587101,1.00000000
35.00000000,21.00000000,4.81354802,0.13752994,1.00000000
36.00000000,21.00000000,7.11972694,0.19777019,1.00000000
37.00000000,21.00000000,9.49369243,0.25658628,1.00000000
38.00000000,21.00000000,11.92970296,0.31393955,1.00000000
39.00000000,21.00000000,14.42071591,0.36976195,1.00000000
40.00000000,21.00000000,16.95842044,0.42396051,1.00000000
0.00000000,22.00000000,37.98823098,inf,0.00000000
1.00000000,22.00000000,37.48239047,37.48239047,0.00000000
2.00000000,22.00000000,36.95834125,18.47917062,0.00000000
3.00000000,22.00000000,36.41511380,12.13837127,0.00000000
4.00000000,22.00000000,35.85167304,8.96291826,0.00000000
5.00000000,22.00000000,35.26691372,7.05338274,0.00000000
6.00000000,22.00000000,34.65965550,5.77660925,0.00000000
7.00000000,22.00000000,34.02863780,4.86123397,0.00000000
8.00000000,22.00000000,33.37251443,4.17156430,0.00000000
9.00000000,22.00000000,32.68984790,3.63220532,0.00000000
10.00000000,22.00000000,31.97910367,3.19791037,0.00000000
11.00000000,22.00000000,31.23864416,2.83987674,0.00000000
12.00000000,22.00000000,30.46672279,2.53889357,0.00000000
13.00000000,22.00000000,29.66147803,2.28165216,0.00000000
14.00000000,22.00000000,28.82092770,2.05863769,0.00000000
15.00000000,22.00000000,27.94296360,1.86286424,0.00000000
16.00000000,22.00000000,27.02534692,1.68908418,0.00000000
17.00000000,22.00000000,26.06570447,1.53327673,0.00000000
18.00000000,22.00000000,25.06152634,1.39230702,0.00000000
19.00000000,22.00000000,24.01016545,1.26369292,0.00000000
20.00000000,22.00000000,22.90883953,1.14544198,0.00000000
21.00000000,22.00000000,21.75463637,1.03593507,0.00000000
22.00000000,22.00000000,20.54452317,0.93384196,1.00000000
23.00000000,22.00000000,19.27536110,0.83805918,1.00000000
24.00000000,22.00000000,17.94392639,0.74766360,1.00000000
25.00000000,22.00000000,16.54693924,0.66187757,1.00000000
26.00000000,22.00000000,15.08110223,0.58004239,1.00000000
27.00000000,22.00000000,13.54314996,0.50159815,1.00000000
28.00000000,22.00000000,11.92991164,0.42606827,1.00000000
29.00000000,22.00000000,10.23838828,0.35304787,1.00000000
30.00000000,22.00000000,8.46584598,0.28219487,1.00000000
31.00000000,22.00000000,6.60992617,0.21322342,1.00000000
32.00000000,22.00000000,4.66877286,0.14589915,1.00000000
33.00000000,22.00000000,2.64117582,0.08003563,1.00000000
34.00000000,22.00000000,0.52672680,0.01549196,1.00000000
35.00000000,22.00000000,1.67401606,0.04782903,1.00000000
36.00000000,22.00000000,3.95936295,0.10998230,1.00000000
37.00000000,22.00000000,6.32633617,0.17098206,1.00000000
38.00000000,22.00000000,8.77053521,0.23080356,1.00000000
39.00000000,22.00000000,11.28603717,0.28938557,1.00000000
40.00000000,22.00000000,13.86534705,0.34663368,1.00000000
0.00000000,23.00000000,38.76608887,inf,0.00000000
1.00000000,23.00000000,38.30441470,38.30441470,0.00000000
2.00000000,23.00000000,37.82581655,18.91290828,0.00000000
3.00000000,23.00000000,37.32938467,12.44312822,0.00000000
4.00000000,23.00000000,36.81414580,9.20353645,0.00000000
5.00000000,23.00000000,36.27905848,7.25581170,0.00000000
6.00000000,23.00000000,35.72300782,5.95383464,0.00000000
7.00000000,23.00000000,35.14480001,5.02068572,0.00000000
8.00000000,23.00000000,34.54315647,4.31789456,0.00000000
9.00000000,23.00000000,33.91670760,3.76852307,0.00000000
10.00000000,23.00000000,33.26398617,3.32639862,0.00000000
11.00000000,23.00000000,32.58342043,2.96212913,0.00000000
12.00000000,23.00000000,31.87332687,2.65611057,0.00000000
13.00000000,23.00000000,31.13190276,2.39476175,0.00000000
14.00000000,23.00000000,30.35721855,2.16837275,0.00000000
15.00000000,23.00000000,29.54721019,1.96981401,0.00000000
16.00000000,23.00000000,28.69967163,1.79372948,0.00000000
17.00000000,23.00000000,27.81224770,1.63601457,0.00000000
18.00000000,23.00000000,26.88242755,1.49346820,0.00000000
19.00000000,23.00000000,25.90753925,1.36355470,0.00000000
20.00000000,23.00000000,24.88474586,1.24423729,0.00000000
21.00000000,23.00000000,23.81104368,1.13385922,0.00000000
22.00000000,23.00000000,22.68326348,1.03105743,0.00000000
23.00000000,23.00000000,21.49807569,0.93469894,1.00000000
24.00000000,23.00000000,20.25200068,0.84383336,1.00000000
25.00000000,23.00000000,18.94142571,0.75765703,1.00000000
26.00000000,23.00000000,17.56263008,0.67548577,1.00000000
27.00000000,23.00000000,16.11182057,0.59673410,1.00000000
28.00000000,23.00000000,14.58517939,0.52089926,1.00000000
29.00000000,23.00000000,12.97892688,0.44754920,1.00000000
30.00000000,23.00000000,11.28940167,0.37631339,1.00000000
31.00000000,23.00000000,9.51316040,0.30687614,1.00000000
32.00000000,23.00000000,7.64709914,0.23897185,1.00000000
33.00000000,23.00000000,5.68859756,0.17238174,1.00000000
34.00000000,23.00000000,3.63568573,0.10693193,1.00000000
35.00000000,23.00000000,1.48723144,0.04249233,1.00000000
36.00000000,23.00000000,0.75685652,0.02102379,1.00000000
37.00000000,23.00000000,3.09541735,0.08365993,1.00000000
38.00000000,23.00000000,5.52583070,0.14541660,1.00000000
39.00000000,23.00000000,8.04382835,0.20625201,1.00000000
40.00000000,23.00000000,10.64334333,0.26608358,1.00000000
0.00000000,24.00000000,39.47432771,inf,0.00000000
1.00000000,24.00000000,39.05494612,39.05494612,0.00000000
2.00000000,24.00000000,38.61987461,19.30993731,0.00000000
3.00000000,24.00000000,38.16826475,12.72275492,0.00000000
4.00000000,24.00000000,37.69920752,9.42480188,0.00000000
5.00000000,24.00000000,37.21172851,7.44234570,0.00000000
6.00000000,24.00000000,36.70478263,6.11746377,0.00000000
7.00000000,24.00000000,36.17724847,5.16817835,0.00000000
8.00000000,24.00000000,35.62792219,4.45349027,0.00000000
9.00000000,24.00000000,35.05551093,3.89505677,0.00000000
10.00000000,24.00000000,34.45862583,3.44586258,0.00000000
11.00000000,24.00000000,33.83577441,3.07597949,0.00000000
12.00000000,24.00000000,33.18535262,2.76544605,0.00000000
13.00000000,24.00000000,32.50563629,2.50043356,0.00000000
14.00000000,24.00000000,31.79477222,2.27105516,0.00000000
15.00000000,24.00000000,31.05076881,2.07005125,0.00000000
16.00000000,24.00000000,30.27148647,1.89196790,0.00000000
17.00000000,24.00000000,29.45462780,1.73262516,0.00000000
18.00000000,24.00000000,28.59772785,1.58876266,0.00000000
19.00000000,24.00000000,27.69814461,1.45779708,0.00000000
20.00000000,24.00000000,26.75305022,1.33765251,0.00000000
21.00000000,24.00000000,25.75942329,1.22663920,0.00000000
22.00000000,24.00000000,24.71404296,1.12336559,0.00000000
23.00000000,24.00000000,23.61348552,1.02667328,0.00000000
24.00000000,24.00000000,22.45412471,0.93558853,1.00000000
25.00000000,24.00000000,21.23213678,0.84928547,1.00000000
26.00000000,24.00000000,19.94351221,0.76705816,1.00000000
27.00000000,24.00000000,18.58407577,0.68829910,1.00000000
28.00000000,24.00000000,17.14951748,0.61248277,1.00000000
29.00000000,24.00000000,15.63543707,0.53915300,1.00000000
30.00000000,24.00000000,14.03740507,0.46791350,1.00000000
31.00000000,24.00000000,12.35104404,0.39842078,1.00000000
32.00000000,24.00000000,10.57213311,0.33037916,1.00000000
33.00000000,24.00000000,8.69673950,0.26353756,1.00000000
34.00000000,24.00000000,6.72137931,0.19768763,1.00000000
35.00000000,24.00000000,4.64320906,0.13266312,1.00000000
36.00000000,24.00000000,2.46024717,0.06834020,1.00000000
37.00000000,24.00000000,0.17162137,0.00463842,1.00000000
38.00000000,24.00000000,2.22216608,0.05847805,1.00000000
39.00000000,24.00000000,4.71896848,0.12099919,1.00000000
40.00000000,24.00000000,7.31473901,0.18286848,1.00000000
0.00000000,25.00000000,40.11566791,inf,0.00000000
1.00000000,25.00000000,39.73677077,39.73677077,0.00000000
2.00000000,25.00000000,39.34336050,19.67168025,0.00000000
3.00000000,25.00000000,38.93465010,12.97821670,0.00000000
4.00000000,25.00000000,38.50979542,9.62744885,0.00000000
5.00000000,25.00000000,38.06789035,7.61357807,0.00000000
6.00000000,25.00000000,37.60796164,6.26799361,0.00000000
7.00000000,25.00000000,37.12896322,5.30413760,0.00000000
8.00000000,25.00000000,36.62977006,4.57872126,0.00000000
9.00000000,25.00000000,36.10917149,4.01213017,0.00000000
10.00000000,25.00000000,35.56586400,3.55658640,0.00000000
11.00000000,25.00000000,34.99844333,3.18167667,0.00000000
12.00000000,25.00000000,34.40539609,2.86711634,0.00000000
13.00000000,25.00000000,33.78509063,2.59885313,0.00000000
14.00000000,25.00000000,33.13576723,2.36684052,0.00000000
15.00000000,25.00000000,32.45552771,2.16370185,0.00000000
16.00000000,25.00000000,31.74232437,1.98389527,0.00000000
17.00000000,25.00000000,30.99394828,1.82317343,0.00000000
18.00000000,25.00000000,30.20801720,1.67822318,0.00000000
19.00000000,25.00000000,29.38196304,1.54641911,0.00000000
20.00000000,25.00000000,28.51301928,1.42565096,0.00000000
21.00000000,25.00000000,27.59820853,1.31420041,0.00000000
22.00000000,25.00000000,26.63433077,1.21065140,0.00000000
23.00000000,25.00000000,25.61795276,1.11382403,0.00000000
24.00000000,25.00000000,24.54539957,1.02272498,0.00000000
25.00000000,25.00000000,23.41274910,0.93650996,1.00000000
26.00000000,25.00000000,22.21583110,0.85445504,1.00000000
27.00000000,25.00000000,20.95023243,0.77593453,1.00000000
28.00000000,25.00000000,19.61131061,0.70040395,1.00000000
29.00000000,25.00000000,18.19421856,0.62738685,1.00000000
30.00000000,25.00000000,16.69394367,0.55646479,1.00000000
31.00000000,25.00000000,15.10536513,0.48726984,1.00000000
32.00000000,25.00000000,13.42333387,0.41947918,1.00000000
33.00000000,25.00000000,11.64278000,0.35281152,1.00000000
34.00000000,25.00000000,9.75885252,0.28702507,1.00000000
35.00000000,25.00000000,7.76709606,0.22191703,1.00000000
36.00000000,25.00000000,5.66366774,0.15732410,1.00000000
37.00000000,25.00000000,3.44559563,0.09312421,1.00000000
38.00000000,25.00000000,1.11107610,0.02923884,1.00000000
39.00000000,25.00000000,1.34019748,0.03436404,1.00000000
40.00000000,25.00000000,3.90668918,0.09766723,1.00000000
0.00000000,26.00000000,40.69270254,inf,0.00000000
1.00000000,26.00000000,40.35255848,40.35255848,0.00000000
2.00000000,26.00000000,39.99901689,19.99950844,0.00000000
3.00000000,26.00000000,39.63135111,13.21045037,0.00000000
4.00000000,26.00000000,39.24878109,9.81219527,0.00000000
5.00000000,26.00000000,38.85046872,7.77009374,0.00000000
6.00000000,26.00000000,38.43551277,6.40591879,0.00000000
7.00000000,26.00000000,38.00294333,5.42899190,0.00000000
8.00000000,26.00000000,37.55171581,4.69396448,0.00000000
9.00000000,26.00000000,37.08070429,4.12007825,0.00000000
10.00000000,26.00000000,36.58869434,3.65886943,0.00000000
11.00000000,26.00000000,36.07437511,3.27948865,0.00000000
12.00000000,26.00000000,35.53633073,2.96136089,0.00000000
13.00000000,26.00000000,34.97303099,2.69023315,0.00000000
14.00000000,26.00000000,34.38282115,2.45591580,0.00000000
15.00000000,26.00000000,33.76391088,2.25092739,0.00000000
16.00000000,26.00000000,33.11436241,2.06964765,0.00000000
17.00000000,26.00000000,32.43207765,1.90776927,0.00000000
18.00000000,26.00000000,31.71478452,1.76193247,0.00000000
19.00000000,26.00000000,30.96002237,1.62947486,0.00000000
20.00000000,26.00000000,30.16512668,1.50825633,0.00000000
21.00000000,26.00000000,29.32721317,1.39653396,0.00000000
22.00000000,26.00000000,28.44316154,1.29287098,0.00000000
23.00000000,26.00000000,27.50959929,1.19606953,0.00000000
24.00000000,26.00000000,26.52288611,1.10512025,0.00000000
25.00000000,26.00000000,25.47909964,1.01916399,0.00000000
26.00000000,26.00000000,24.37402362,0.93746245,1.00000000
27.00000000,26.00000000,23.20313976,0.85937555,1.00000000
28.00000000,26.00000000,21.96162535,0.78434376,1.00000000
29.00000000,26.00000000,20.64435878,0.71187444,1.00000000
30.00000000,26.00000000,19.24593620,0.64153121,1.00000000
31.00000000,26.00000000,17.76070295,0.57292590,1.00000000
32.00000000,26.00000000,16.18280464,0.50571265,1.00000000
33.00000000,26.00000000,14.50626317,0.43958373,1.00000000
34.00000000,26.00000000,12.72508418,0.37426718,1.00000000
35.00000000,26.00000000,10.83340282,0.30952579,1.00000000
36.00000000,26.00000000,8.82567471,0.24515763,1.00000000
37.00000000,26.00000000,6.69691831,0.18099779,1.00000000
38.00000000,26.00000000,4.44301277,0.11692139,1.00000000
39.00000000,26.00000000,2.06105127,0.05284747,1.00000000
40.00000000,26.00000000,0.45025629,0.01125641,1.00000000
0.00000000,27.00000000,41.20788356,inf,0.00000000
1.00000000,27.00000000,40.90484535,40.90484535,0.00000000
2.00000000,27.00000000,40.58946212,20.29473106,0.00000000
3.00000000,27.00000000,40.26106559,13.42035520,0.00000000
4.00000000,27.00000000,39.91893802,9.97973451,0.00000000
5.00000000,27.00000000,39.56230775,7.91246155,0.00000000
6.00000000,27.00000000,39.19034434,6.53172406,0.00000000
7.00000000,27.00000000,38.80215325,5.54316475,0.00000000
8.00000000,27.00000000,38.39676998,4.79959625,0.00000000
9.00000000,27.00000000,37.97315371,4.21923930,0.00000000
10.00000000,27.00000000,37.53018020,3.75301802,0.00000000
11.00000000,27.00000000,37.06663408,3.36969401,0.00000000
12.00000000,27.00000000,36.58120037,3.04843336,0.00000000
13.00000000,27.00000000,36.07245514,2.77480424,0.00000000
14.00000000,27.00000000,35.53885527,2.53848966,0.00000000
15.00000000,27.00000000,34.97872727,2.33191515,0.00000000
16.00000000,27.00000000,34.39025495,2.14939093,0.00000000
17.00000000,27.00000000,33.77146612,1.98655683,0.00000000
18.00000000,27.00000000,33.12021795,1.84001211,0.00000000
19.00000000,27.00000000,32.43418121,1.70706217,0.00000000
20.00000000,27.00000000,31.71082326,1.58554116,0.00000000
21.00000000,27.00000000,30.94738985,1.47368523,0.00000000
22.00000000,27.00000000,30.14088575,1.37004026,0.00000000
23.00000000,27.00000000,29.28805454,1.27339368,0.00000000
24.00000000,27.00000000,28.38535768,1.18272324,0.00000000
25.00000000,27.00000000,27.42895347,1.09715814,0.00000000
26.00000000,27.00000000,26.41467654,1.01594910,0.00000000
27.00000000,27.00000000,25.33801873,0.93844514,1.00000000
28.00000000,27.00000000,24.19411300,0.86407546,1.00000000
29.00000000,27.00000000,22.97772197,0.79233524,1.00000000
30.00000000,27.00000000,21.68323381,0.72277446,1.00000000
31.00000000,27.00000000,20.30466877,0.65498932,1.00000000
32.00000000,27.00000000,18.83570055,0.58861564,1.00000000
33.00000000,27.00000000,17.26969819,0.52332419,1.00000000
34.00000000,27.00000000,15.59979496,0.45881750,1.00000000
35.00000000,27.00000000,13.81899255,0.39482836,1.00000000
36.00000000,27.00000000,11.92030956,0.33111971,1.00000000
37.00000000,27.00000000,9.89698445,0.26748607,1.00000000
38.00000000,27.00000000,7.74274259,0.20375638,1.00000000
39.00000000,27.00000000,5.45213555,0.13979835,1.00000000
40.00000000,27.00000000,3.02095666,0.07552392,1.00000000
0.00000000,28.00000000,41.66351330,inf,0.00000000
1.00000000,28.00000000,41.39602204,41.39602204,0.00000000
2.00000000,28.00000000,41.11717493,20.55858747,0.00000000
3.00000000,28.00000000,40.82635946,13.60878649,0.00000000
4.00000000,28.00000000,40.52291764,10.13072941,0.00000000
5.00000000,28.00000000,40.20614183,8.04122837,0.00000000
6.00000000,28.00000000,39.87527009,6.64587835,0.00000000
7.00000000,28.00000000,39.52948117,5.64706874,0.00000000
8.00000000,28.00000000,39.16788890,4.89598611,0.00000000
9.00000000,28.00000000,38.78953611,4.30994846,0.00000000
10.00000000,28.00000000,38.39338785,3.83933879,0.00000000
11.00000000,28.00000000,37.97832398,3.45257491,0.00000000
12.00000000,28.00000000,37.54313090,3.12859424,0.00000000
13.00000000,28.00000000,37.08649249,2.85280711,0.00000000
14.00000000,28.00000000,36.60698011,2.61478429,0.00000000
15.00000000,28.00000000,36.10304147,2.40686943,0.00000000
16.00000000,28.00000000,35.57298845,2.22331178,0.00000000
17.00000000,28.00000000,35.01498360,2.05970492,0.00000000
18.00000000,28.00000000,34.42702528,1.91261252,0.00000000
19.00000000,28.00000000,33.80693139,1.77931218,0.00000000
20.00000000,28.00000000,33.15232148,1.65761607,0.00000000
21.00000000,28.00000000,32.46059723,1.54574273,0.00000000
22.00000000,28.00000000,31.72892126,1.44222369,0.00000000
23.00000000,28.00000000,30.95419429,1.34583453,0.00000000
24.00000000,28.00000000,30.13303066,1.25554294,0.00000000
25.00000000,28.00000000,29.26173246,1.17046930,0.00000000
26.00000000,28.00000000,28.33626266,1.08985626,0.00000000
27.00000000,28.00000000,27.35221765,1.01304510,0.00000000
28.00000000,28.00000000,26.30480037,0.93945716,1.00000000
29.00000000,28.00000000,25.18879492,0.86857914,1.00000000
30.00000000,28.00000000,23.99854493,0.79995150,1.00000000
31.00000000,28.00000000,22.72793799,0.73315929,1.00000000
32.00000000,28.00000000,21.37039979,0.66782499,1.00000000
33.00000000,28.00000000,19.91890279,0.60360311,1.00000000
34.00000000,28.00000000,18.36599557,0.54017634,1.00000000
35.00000000,28.00000000,16.70386084,0.47725317,1.00000000
36.00000000,28.00000000,14.92441217,0.41456700,1.00000000
37.00000000,28.00000000,13.01944126,0.35187679,1.00000000
38.00000000,28.00000000,10.98082929,0.28896919,1.00000000
39.00000000,28.00000000,8.80083697,0.22566249,1.00000000
40.00000000,28.00000000,6.47248662,0.16181217,1.00000000
0.00000000,29.00000000,42.06174001,inf,0.00000000
1.00000000,29.00000000,41.82832685,41.82832685,0.00000000
2.00000000,29.00000000,41.58448468,20.79224234,0.00000000
3.00000000,29.00000000,41.32965368,13.77655123,0.00000000
4.00000000,29.00000000,41.06323255,10.26580814,0.00000000
5.00000000,29.00000000,40.78457456,8.15691491,0.00000000
6.00000000,29.00000000,40.49298324,6.74883054,0.00000000
7.00000000,29.00000000,40.18770763,5.74110109,0.00000000
8.00000000,29.00000000,39.86793702,4.98349213,0.00000000
9.00000000,29.00000000,39.53279521,4.39253280,0.00000000
10.00000000,29.00000000,39.18133411,3.91813341,0.00000000
11.00000000,29.00000000,38.81252664,3.52841151,0.00000000
12.00000000,29.00000000,38.42525899,3.20210492,0.00000000
13.00000000,29.00000000,38.01832185,2.92448630,0.00000000
14.00000000,29.00000000,37.59040081,2.68502863,0.00000000
15.00000000,29.00000000,37.14006567,2.47600438,0.00000000
