theta_LD_deg,speed_m_s,delta_psi_deg,theta_TO_deg,v_TO_m_s
11,1.35,1.45865959,12.2459497,1.21443523
11,1.4,1.55465636,12.233173,1.2607096
11,1.45,1.65270666,12.2204028,1.30707864
11,1.5,1.75274611,12.2076582,1.35354048
11,1.55,1.85471515,12.1949563,1.4000932
11,1.6,1.95855884,12.1823126,1.44673478
11,1.65,2.06422664,12.1697412,1.49346314
11,1.7,2.17167222,12.1572546,1.54027619
11,1.75,2.28085319,12.1448638,1.58717177
11,1.8,2.39173095,12.1325788,1.63414775
11,1.85,2.50427042,12.1204083,1.68120196
11,1.9,2.61843987,12.1083598,1.72833226
11,1.95,2.73421069,12.0964399,1.77553652
11,2,2.85155723,12.0846544,1.82281263
11,2.05,2.97045661,12.073008,1.87015852
11,2.1,3.09088852,12.0615047,1.91757214
11,2.15,3.21283509,12.0501479,1.96505148
11,2.2,3.33628072,12.0389404,2.01259458
11,2.25,3.46121195,12.0278841,2.06019951
11,2.3,3.58761731,12.0169807,2.10786441
11,2.35,3.7154872,12.0062314,2.15558743
11,2.4,3.84481378,11.9956368,2.20336679
11,2.45,3.97559086,11.9851972,2.25120078
11,2.5,4.10781376,11.9749126,2.29908769
11,2.55,4.24147931,11.9647826,2.34702591
11,2.6,4.37658566,11.9548067,2.39501385
11,2.65,4.51313227,11.944984,2.44304997
11,2.7,4.6511198,11.9353135,2.49113278
11,2.75,4.79055007,11.9257938,2.53926085
11,2.8,4.93142598,11.9164236,2.58743279
11,2.85,5.07375144,11.9072014,2.63564724
11,2.9,5.21753135,11.8981254,2.6839029
11,2.95,5.36277154,11.8891939,2.73219853
11,3,5.50947871,11.880405,2.78053289
11,3.05,5.65766042,11.8717567,2.82890482
11,3.1,5.80732501,11.8632471,2.87731317
11,3.15,5.95848162,11.8548742,2.92575686
11,3.2,6.1111401,11.8466357,2.97423483
11,3.25,6.26531104,11.8385296,3.02274605
11,3.3,6.42100571,11.8305537,3.07128953
11,3.35,6.57823604,11.8227058,3.11986432
11,3.4,6.7370146,11.8149839,3.16846951
11,3.45,6.89735461,11.8073856,3.2171042
11,3.5,7.05926988,11.7999089,3.26576754
11.5,1,0.887544979,12.8908178,0.893650322
11.5,1.05,0.970388283,12.878205,0.939236281
11.5,1.1,1.05600049,12.8654034,0.984924368
11.5,1.15,1.14427576,12.852447,1.03071418
11.5,1.2,1.23511378,12.8393679,1.07660502
11.5,1.25,1.3284199,12.8261959,1.12259594
11.5,1.3,1.4241051,12.8129587,1.16868572
11.5,1.35,1.522086,12.799682,1.21487299
11.5,1.4,1.62228471,12.7863894,1.26115618
11.5,1.45,1.72462874,12.7731026,1.30753359
11.5,1.5,1.82905079,12.7598411,1.35400339
11.5,1.55,1.93548859,12.7466231,1.40056367
11.5,1.6,2.0438847,12.7334646,1.44721243
11.5,1.65,2.15418625,12.7203803,1.49394761
11.5,1.7,2.26634475,12.7073832,1.54076712
11.5,1.75,2.38031583,12.6944849,1.58766885
11.5,1.8,2.49605908,12.6816958,1.63465066
11.5,1.85,2.61353774,12.669025,1.68171041
11.5,1.9,2.73271856,12.6564803,1.72884596
11.5,1.95,2.85357155,12.6440687,1.77605522
11.5,2,2.97606981,12.6317962,1.82333608
11.5,2.05,3.1001893,12.6196677,1.87068647
11.5,2.1,3.22590871,12.6076876,1.91810437
11.5,2.15,3.35320926,12.5958593,1.96558778
11.5,2.2,3.48207453,12.5841857,2.01313474
11.5,2.25,3.61249034,12.5726691,2.06074335
11.5,2.3,3.74444459,12.5613111,2.10841173
11.5,2.35,3.87792714,12.5501129,2.15613808
11.5,2.4,4.01292968,12.5390753,2.20392061
11.5,2.45,4.14944563,12.5281986,2.2517576
11.5,2.5,4.28746999,12.5174829,2.29964738
11.5,2.55,4.42699932,12.5069278,2.34758832
11.5,2.6,4.56803159,12.4965327,2.39557886
11.5,2.65,4.71056611,12.4862968,2.44361745
11.5,2.7,4.85460346,12.476219,2.49170262
11.5,2.75,5.00014542,12.466298,2.53983294
11.5,2.8,5.14719491,12.4565323,2.58800701
11.5,2.85,5.2957559,12.4469205,2.63622351
11.5,2.9,5.44583341,12.4374606,2.68448112
11.5,2.95,5.59743339,12.428151,2.73277861
11.5,3,5.75056274,12.4189897,2.78111474
11.5,3.05,5.90522924,12.4099747,2.82948837
11.5,3.1,6.06144149,12.4011039,2.87789834
11.5,3.15,6.21920892,12.3923752,2.92634358
11.5,3.2,6.37854171,12.3837864,2.97482302
11.5,3.25,6.53945079,12.3753353,3.02333565
11.5,3.3,6.70194783,12.3670198,3.07188049
11.5,3.35,6.86604518,12.3588374,3.12045657
11.5,3.4,7.03175584,12.3507861,3.169063
11.5,3.45,7.1990935,12.3428635,3.21769887
11.5,3.5,7.36807247,12.3350673,3.26636334
12,1,0.924178248,13.4476122,0.894027766
12,1.05,1.0104622,13.4345264,0.939626669
12,1.1,1.09963279,13.4212435,0.985327111
12,1.15,1.1915798,13.4077988,1.03112871
12,1.2,1.28619879,13.3942253,1.07703078
12,1.25,1.38339114,13.3805542,1.12303239
12,1.3,1.4830641,13.3668142,1.16913235
12,1.35,1.58513075,13.3530319,1.2153293
12,1.4,1.6895099,13.3392319,1.2616217
12,1.45,1.79612594,13.3254366,1.30800786
12,1.5,1.90490868,13.3116665,1.35448597
12,1.55,2.01579314,13.2979402,1.40105415
12,1.6,2.12871936,13.2842747,1.4477104
12,1.65,2.24363213,13.270685,1.49445271
12,1.7,2.36048081,13.2571849,1.54127898
12,1.75,2.47921905,13.2437864,1.58818713
12,1.8,2.5998046,13.2305002,1.63517504
12,1.85,2.72219904,13.217336,1.68224057
12,1.9,2.84636758,13.2043018,1.72938163
12,1.95,2.97227883,13.1914051,1.77659611
12,2,3.09990461,13.1786519,1.82388193
12,2.05,3.22921977,13.1660476,1.87123703
12,2.1,3.36020193,13.1535966,1.91865941
12,2.15,3.49283139,13.1413027,1.96614707
12,2.2,3.62709093,13.1291688,2.01369808
12,2.25,3.76296561,13.1171973,2.06131053
12,2.3,3.9004427,13.1053899,2.10898257
12,2.35,4.0395115,13.0937481,2.15671239
12,2.4,4.18016322,13.0822726,2.20449823
12,2.45,4.32239087,13.0709638,2.25233837
12,2.5,4.46618912,13.0598218,2.30023115
12,2.55,4.61155425,13.0488462,2.34817495
12,2.6,4.75848401,13.0380364,2.3961682
12,2.65,4.90697757,13.0273917,2.44420938
12,2.7,5.05703541,13.0169108,2.49229702
12,2.75,5.20865926,13.0065926,2.54042969
12,2.8,5.36185203,12.9964355,2.58860601
12,2.85,5.51661775,12.9864379,2.63682465
12,2.9,5.67296152,12.976598,2.6850843
12,2.95,5.83088943,12.966914,2.73338374
12,3,5.99040855,12.9573839,2.78172173
12,3.05,6.15152686,12.9480056,2.83009713
12,3.1,6.31425321,12.9387769,2.87850881
12,3.15,6.47859728,12.9296958,2.92695566
12,3.2,6.6445696,12.9207599,2.97543666
12,3.25,6.81218142,12.911967,3.02395077
12,3.3,6.98144477,12.9033147,3.07249702
12,3.35,7.1523724,12.8948008,3.12107446
12,3.4,7.32497776,12.8864229,3.16968218
12,3.45,7.49927497,12.8781787,3.2183193
12,3.5,7.67527882,12.8700659,3.26698496
12.5,1,0.960563616,14.0039448,0.894420336
12.5,1.05,1.0502677,13.9903953,0.940032719
12.5,1.1,1.14297579,13.9766404,0.985746031
12.5,1.15,1.23857338,13.9627164,1.0315599
12.5,1.2,1.33695186,13.9486578,1.07747368
12.5,1.25,1.43800871,13.9344967,1.12348643
12.5,1.3,1.54164745,13.9202628,1.169597
12.5,1.35,1.64777765,13.9059838,1.21580404
12.5,1.4,1.75631481,13.891685,1.26210603
12.5,1.45,1.86718022,13.8773897,1.30850131
12.5,1.5,1.9803008,13.8631193,1.3549881
12.5,1.55,2.09560885,13.8488931,1.40156451
12.5,1.6,2.21304189,13.8347286,1.44822858
12.5,1.65,2.33254239,13.8206416,1.49497832
12.5,1.7,2.45405755,13.8066461,1.54181165
12.5,1.75,2.57753902,13.7927548,1.5887265
12.5,1.8,2.7029427,13.778979,1.63572077
12.5,1.85,2.8302285,13.7653285,1.68279235
12.5,1.9,2.95936008,13.7518118,1.72993914
12.5,1.95,3.09030466,13.7384367,1.77715907
12.5,2,3.22303277,13.7252095,1.82445007
12.5,2.05,3.35751808,13.7121358,1.87181009
12.5,2.1,3.4937372,13.6992202,1.91923714
12.5,2.15,3.63166947,13.6864667,1.96672925
12.5,2.2,3.77129682,13.6738784,2.01428448
12.5,2.25,3.91260359,13.6614578,2.06190095
12.5,2.3,4.05557638,13.6492067,2.10957681
12.5,2.35,4.20020392,13.6371267,2.15731026
12.5,2.4,4.34647692,13.6252186,2.20509956
12.5,2.45,4.49438796,13.6134827,2.25294299
12.5,2.5,4.64393137,13.6019193,2.3008389
12.5,2.55,4.79510314,13.5905281,2.34878568
12.5,2.6,4.94790081,13.5793083,2.39678177
12.5,2.65,5.10232335,13.5682593,2.44482566
12.5,2.7,5.25837114,13.5573799,2.49291588
12.5,2.75,5.41604584,13.5466687,2.54105102
12.5,2.8,5.57535036,13.5361243,2.58922968
12.5,2.85,5.73628875,13.5257451,2.63745056
12.5,2.9,5.89886618,13.5155291,2.68571235
12.5,2.95,6.06308886,13.5054745,2.73401382
12.5,3,6.22896401,13.4955793,2.78235376
12.5,3.05,6.39649981,13.4858413,2.83073102
12.5,3.1,6.56570532,13.4762584,2.87914447
12.5,3.15,6.73659051,13.4668282,2.92759302
12.5,3.2,6.90916616,13.4575485,2.97607564
12.5,3.25,7.08344388,13.4484169,3.0245913
12.5,3.3,7.25943604,13.4394311,3.07313903
12.5,3.35,7.43715576,13.4305887,3.12171789
12.5,3.4,7.61661691,13.4218873,3.17032697
12.5,3.45,7.79783404,13.4133245,3.21896539
12.5,3.5,7.9808224,13.4048978,3.26763229
13,1,0.996691121,14.5597979,0.894827918
13,1.05,1.08979396,14.5457943,0.940454315
13,1.1,1.18601785,14.5315769,0.986181009
13,1.15,1.28524395,14.5171832,1.03200765
13,1.2,1.38735958,14.5026489,1.07793359
13,1.25,1.4922583,14.4880071,1.12395793
13,1.3,1.59983993,14.4732886,1.17007954
13,1.35,1.71001056,14.458522,1.21629708
13,1.4,1.82268237,14.4437334,1.26260906
13,1.45,1.93777358,14.4289471,1.30901384
13,1.5,2.05520819,14.4141852,1.35550965
13,1.55,2.17491581,14.3994675,1.40209463
13,1.6,2.29683145,14.3848124,1.44876685
13,1.65,2.42089522,14.3702361,1.49552432
13,1.7,2.54705217,14.3557533,1.54236501
13,1.75,2.67525194,14.3413771,1.58928684
13,1.8,2.8054486,14.3271192,1.63628773
13,1.85,2.93760035,14.3129898,1.68336561
13,1.9,3.07166931,14.2989979,1.73051838
13,1.95,3.20762126,14.2851514,1.77774399
13,2,3.34542546,14.271457,1.82504038
13,2.05,3.48505441,14.2579206,1.87240554
13,2.1,3.62648364,14.2445469,1.91983746
13,2.15,3.76969155,14.2313401,1.9673342
13,2.2,3.91465921,14.2183035,2.01489384
13,2.25,4.0613702,14.2054398,2.06251449
13,2.3,4.20981046,14.1927508,2.11019434
13,2.35,4.35996811,14.1802382,2.15793158
13,2.4,4.51183337,14.1679029,2.20572448
13,2.45,4.66539838,14.1557454,2.25357135
13,2.5,4.8206571,14.1437658,2.30147053
13,2.55,4.97760522,14.1319639,2.34942042
13,2.6,5.13624001,14.120339,2.39741948
13,2.65,5.29656029,14.1088905,2.4454662
13,2.7,5.45856629,14.097617,2.49355911
13,2.75,5.6222596,14.0865174,2.54169681
13,2.8,5.78764309,14.0755901,2.58987792
13,2.85,5.95472083,14.0648334,2.63810113
13,2.9,6.12349805,14.0542454,2.68636516
13,2.95,6.29398106,14.0438243,2.73466876
13,3,6.4661772,14.0335678,2.78301073
13,3.05,6.64009484,14.0234739,2.83138993
13,3.1,6.81574325,14.0135403,2.87980524
13,3.15,6.99313263,14.0037646,2.92825556
13,3.2,7.17227405,13.9941446,2.97673987
13,3.25,7.35317941,13.9846778,3.02525715
13,3.3,7.53586143,13.9753617,3.07380644
13,3.35,7.7203336,13.966194,3.12238678
13,3.4,7.90661015,13.9571721,3.17099727
13,3.45,8.09470608,13.9482936,3.21963705
13,3.5,8.28463706,13.939556,3.26830525
13.5,1,1.03255085,15.1151541,0.89525039
13.5,1.05,1.12903025,15.1007062,0.940891335
13.5,1.1,1.22874733,15.0860361,0.986631922
13.5,1.15,1.33157902,15.0711826,1.03247182
13.5,1.2,1.43740857,15.0561823,1.0784104
13.5,1.25,1.54612563,15.0410695,1.12444678
13.5,1.3,1.65762638,15.0258759,1.17057985
13.5,1.35,1.77181338,15.0106311,1.21680831
13.5,1.4,1.88859557,14.9953621,1.26313066
13.5,1.45,2.00788806,14.980094,1.30954531
13.5,1.5,2.12961196,14.9648494,1.35605049
13.5,1.55,2.25369419,14.9496491,1.40264439
13.5,1.6,2.38006723,14.934512,1.44932508
13.5,1.65,2.50866886,14.9194548,1.4960906
13.5,1.7,2.63944194,14.904493,1.54293892
13.5,1.75,2.77233411,14.8896399,1.58986801
13.5,1.8,2.9072976,14.8749078,1.6368758
13.5,1.85,3.04428889,14.8603072,1.68396023
13.5,1.9,3.18326855,14.8458476,1.73111923
13.5,1.95,3.32420092,14.831537,1.77835075
13.5,2,3.46705396,14.8173826,1.82565276
13.5,2.05,3.61179897,14.8033903,1.87302325
13.5,2.1,3.75841043,14.7895653,1.92046025
13.5,2.15,3.90686576,14.7759118,1.96796181
13.5,2.2,4.05714516,14.7624333,2.01552603
13.5,2.25,4.20923145,14.7491325,2.06315105
13.5,2.3,4.36310986,14.7360117,2.11083504
13.5,2.35,4.51876792,14.7230724,2.15857623
13.5,2.4,4.67619533,14.7103155,2.20637289
13.5,2.45,4.83538375,14.6977418,2.25422333
13.5,2.5,4.99632679,14.6853514,2.30212592
13.5,2.55,5.15901979,14.673144,2.35007906
13.5,2.6,5.32345978,14.6611191,2.3980812
13.5,2.65,5.48964538,14.6492759,2.44613086
13.5,2.7,5.65757666,14.6376132,2.49422659
13.5,2.75,5.82725513,14.6261298,2.54236696
13.5,2.8,5.9986836,14.614824,2.59055063
13.5,2.85,6.17186613,14.6036942,2.63877628
13.5,2.9,6.346808,14.5927385,2.68704263
13.5,2.95,6.52351561,14.5819549,2.73534845
13.5,3,6.70199642,14.5713412,2.78369254
13.5,3.05,6.88225893,14.5608953,2.83207377
13.5,3.1,7.06431263,14.5506148,2.88049101
13.5,3.15,7.24816793,14.5404974,2.92894318
13.5,3.2,7.43383617,14.5305406,2.97742926
13.5,3.25,7.62132954,14.520742,3.02594823
13.5,3.3,7.81066106,14.5110991,3.07449913
13.5,3.35,8.00184457,14.5016094,3.12308102
13.5,3.4,8.19489468,14.4922703,3.171693
13.5,3.45,8.38982678,14.4830792,3.22033419
13.5,3.5,8.58665698,14.4740337,3.26900375
14,1,1.06813292,15.6699961,0.895687631
14,1.05,1.16796583,15.655114,0.941343654
14,1.1,1.27115268,15.6400012,0.987098643
14,1.15,1.37756618,15.624698,1.03295228
14,1.2,1.48708551,15.6092418,1.07890397
14,1.25,1.59959651,15.593668,1.12495284
14,1.3,1.71499167,15.5780092,1.1710978
14,1.35,1.8331701,15.5622959,1.21733757
14,1.4,1.95403746,15.5465561,1.2636707
14,1.45,2.07750578,15.5308154,1.31009558
14,1.5,2.2034933,15.5150975,1.3566105
14,1.55,2.33192422,15.4994238,1.40321365
14,1.6,2.46272851,15.4838135,1.44990314
14,1.65,2.5958416,15.4682843,1.49667701
14,1.7,2.73120418,15.4528519,1.54353327
14,1.75,2.86876189,15.4375303,1.5904699
14,1.8,3.00846507,15.4223321,1.63748485
14,1.85,3.1502685,15.4072683,1.68457608
14,1.9,3.29413117,15.3923486,1.73174155
14,1.95,3.44001599,15.3775815,1.77897921
14,2,3.58788959,15.3629744,1.82628706
14,2.05,3.73772209,15.3485334,1.8736631
14,2.1,3.88948686,15.3342639,1.92110537
14,2.15,4.04316034,15.3201705,1.96861195
14,2.2,4.19872186,15.3062566,2.01618094
14,2.25,4.35615344,15.2925253,2.06381049
14,2.3,4.51543961,15.2789788,2.1114988
14,2.35,4.67656729,15.2656187,2.15924409
14,2.4,4.83952561,15.2524463,2.20704466
14,2.45,5.0043058,15.239462,2.25489882
14,2.5,5.17090103,15.2266663,2.30280495
14,2.55,5.33930632,15.2140588,2.35076147
14,2.6,5.50951844,15.2016391,2.39876683
14,2.65,5.68153576,15.1894063,2.44681956
14,2.7,5.85535821,15.1773594,2.4949182
14,2.75,6.03098718,15.1654969,2.54306137
14,2.8,6.20842541,15.1538174,2.5912477
14,2.85,6.38767695,15.1423191,2.63947588
14,2.9,6.5687471,15.131,2.68774465
14,2.95,6.75164231,15.1198582,2.73605278
14,3,6.93637016,15.1088915,2.78439909
14,3.05,7.12293929,15.0980976,2.83278242
14,3.1,7.31135935,15.0874742,2.88120167
14,3.15,7.50164097,15.0770188,2.92965578
14,3.2,7.69379572,15.066729,2.97814369
14,3.25,7.88783606,15.0566023,3.02666443
14,3.3,8.08377531,15.046636,3.07521701
14,3.35,8.28162764,15.0368277,3.12380052
14,3.4,8.48140803,15.0271747,3.17241404
14,3.45,8.68313221,15.0176743,3.2210567
14,3.5,8.88681672,15.0083241,3.26972768
14.5,1,1.10342752,16.2243065,0.89613951
14.5,1.05,1.20659007,16.2090007,0.94181114
14.5,1.1,1.31322239,16.1934558,0.987581039
14.5,1.15,1.42319303,16.1777132,1.03344891
14.5,1.2,1.53637716,16.1618114,1.07941417
14.5,1.25,1.65265678,16.1457868,1.12547597
14.5,1.3,1.77192075,16.1296729,1.17163325
14.5,1.35,1.89406474,16.1135012,1.21788475
14.5,1.4,2.01899114,16.0973004,1.26422903
14.5,1.45,2.14660891,16.081097,1.31066453
14.5,1.5,2.27683342,16.0649153,1.35718954
14.5,1.55,2.40958617,16.0487774,1.40380228
14.5,1.6,2.5447946,16.0327032,1.45050088
14.5,1.65,2.68239182,16.0167109,1.49728342
14.5,1.7,2.8223163,16.0008168,1.54414791
14.5,1.75,2.96451169,15.9850353,1.59109236
14.5,1.8,3.10892644,15.9693794,1.63811475
14.5,1.85,3.25551362,15.9538605,1.68521304
14.5,1.9,3.40423062,15.9384887,1.73238521
14.5,1.95,3.55503892,15.9232729,1.77962925
14.5,2,3.7079038,15.9082206,1.82694316
14.5,2.05,3.86279416,15.8933383,1.87432496
14.5,2.1,4.01968228,15.8786316,1.9217727
14.5,2.15,4.17854361,15.8641051,1.96928449
14.5,2.2,4.33935658,15.8497627,2.01685843
14.5,2.25,4.50210238,15.8356074,2.0644927
14.5,2.3,4.66676485,15.8216416,2.11218549
14.5,2.35,4.83333026,15.807867,2.15993505
14.5,2.4,5.00178718,15.794285,2.20773968
14.5,2.45,5.17212635,15.7808962,2.2555977
14.5,2.5,5.34434054,15.7677009,2.30350752
14.5,2.55,5.51842441,15.7546989,2.35146754
14.5,2.6,5.69437441,15.7418897,2.39947625
14.5,2.65,5.87218872,15.7292727,2.44753216
14.5,2.7,6.05186705,15.7168465,2.49563385
14.5,2.75,6.23341068,15.70461,2.54377991
14.5,2.8,6.41682225,15.6925615,2.591969
14.5,2.85,6.6021058,15.6806993,2.64019982
14.5,2.9,6.7892666,15.6690215,2.68847111
14.5,2.95,6.97831118,15.6575259,2.73678165
14.5,3,7.16924718,15.6462104,2.78513025
14.5,3.05,7.36208336,15.6350728,2.83351578
14.5,3.1,7.55682954,15.6241105,2.88193713
14.5,3.15,7.75349655,15.6133211,2.93039324
14.5,3.2,7.95209615,15.6027021,2.97888307
14.5,3.25,8.15264106,15.592251,3.02740564
14.5,3.3,8.3551449,15.581965,3.07595998
14.5,3.35,8.55962213,15.5718417,3.12454516
14.5,3.4,8.76608805,15.5618782,3.17316029
14.5,3.45,8.97455878,15.5520719,3.22180449
14.5,3.5,9.18505123,15.5424202,3.27047694
15,1,1.13842488,16.7780687,0.896605895
15,1.05,1.24489234,16.7623497,0.942293659
15,1.1,1.354945,16.7463834,0.988078973
15,1.15,1.46844724,16.730212,1.03396156
15,1.2,1.58527029,16.7138753,1.07994085
15,1.25,1.70529234,16.6974104,1.12601604
15,1.3,1.82839862,16.6808519,1.17218606
15,1.35,1.95448138,16.664232,1.2184497
15,1.4,2.08343977,16.6475804,1.26480553
15,1.45,2.21517969,16.6309242,1.31125201
15,1.5,2.34961363,16.6142885,1.35778746
15,1.55,2.4866604,16.5976961,1.40441014
15,1.6,2.62624492,16.5811674,1.45111818
15,1.65,2.76829794,16.5647213,1.49790969
15,1.7,2.91275577,16.5483744,1.54478271
15,1.75,3.05955999,16.5321418,1.59173526
15,1.8,3.20865722,16.5160369,1.63876535
15,1.85,3.35999876,16.5000714,1.68587095
15,1.9,3.51354043,16.4842557,1.73305008
15,1.95,3.66924221,16.4685991,1.78030073
15,2,3.82706806,16.4531094,1.82762092
15,2.05,3.98698566,16.4377934,1.87500869
15,2.1,4.14896616,16.4226568,1.92246212
15,2.15,4.31298399,16.4077046,1.9699793
15,2.2,4.47901667,16.3929406,2.01755838
15,2.25,4.64704459,16.3783681,2.06519753
15,2.3,4.81705082,16.3639896,2.11289497
15,2.35,4.989021,16.3498071,2.16064896
15,2.4,5.16294311,16.3358217,2.20845781
15,2.45,5.3388074,16.3220344,2.25631985
15,2.5,5.51660619,16.3084454,2.30423348
15,2.55,5.69633378,16.2950546,2.35219715
15,2.6,5.87798632,16.2818617,2.40020933
15,2.65,6.0615617,16.2688657,2.44826855
15,2.7,6.24705947,16.2560656,2.49637339
15,2.75,6.43448072,16.2434602,2.54452246
15,2.8,6.62382803,16.2310477,2.59271443
15,2.85,6.81510536,16.2188265,2.64094799
15,2.9,7.00831798,16.2067945,2.6892219
15,2.95,7.20347243,16.1949498,2.73753493
15,3,7.40057643,16.18329,2.78588592
15,3.05,7.59963884,16.1718129,2.83427373
15,3.1,7.80066962,16.1605159,2.88269726
15,3.15,8.00367975,16.1493966,2.93115545
15,3.2,8.20868121,16.1384525,2.97964728
15,3.25,8.41568696,16.1276808,3.02817176
15,3.3,8.62471085,16.1170789,3.07672792
15,3.35,8.83576765,16.1066441,3.12531485
15,3.4,9.04887298,16.0963738,3.17393164
15,3.45,9.26404328,16.0862651,3.22257745
15,3.5,9.48129583,16.0763153,3.27125143
15.5,1,1.17311529,17.3312658,0.897086651
15.5,1.05,1.28286211,17.3151446,0.942791072
15.5,1.1,1.39630911,17.2987678,0.988592305
15.5,1.15,1.51331657,17.2821786,1.03449009
15.5,1.2,1.63375177,17.2654177,1.08048388
15.5,1.25,1.75748915,17.2485233,1.12657289
15.5,1.3,1.88441034,17.2315309,1.17275609
15.5,1.35,2.01440418,17.2144734,1.21903226
15.5,1.4,2.14736658,17.1973813,1.26540003
15.5,1.45,2.28320042,17.1802827,1.31185787
15.5,1.5,2.42181529,17.1632031,1.35840413
15.5,1.55,2.56312732,17.146166,1.40503707
15.5,1.6,2.70705892,17.1291926,1.45175488
15.5,1.65,2.85353848,17.1123021,1.49855567
15.5,1.7,3.00250011,17.0955118,1.54543751
15.5,1.75,3.15388338,17.0788372,1.59239845
15.5,1.8,3.30763299,17.062292,1.63943651
15.5,1.85,3.46369853,17.0458885,1.68654969
15.5,1.9,3.62203418,17.0296375,1.73373602
15.5,1.95,3.78259847,17.0135484,1.78099351
15.5,2,3.94535399,16.9976293,1.82832021
15.5,2.05,4.11026717,16.9818874,1.87571416
15.5,2.1,4.27730803,16.9663286,1.92317347
15.5,2.15,4.44644999,16.9509579,1.97069625
15.5,2.2,4.61766962,16.9357796,2.01828065
15.5,2.25,4.79094647,16.9207969,2.06592487
15.5,2.3,4.96626287,16.9060126,2.11362713
15.5,2.35,5.14360378,16.8914286,2.16138571
15.5,2.4,5.3229566,16.8770464,2.20919892
15.5,2.45,5.50431105,16.8628668,2.25706512
15.5,2.5,5.68765899,16.8488902,2.30498272
15.5,2.55,5.87299433,16.8351166,2.35295016
15.5,2.6,6.06031289,16.8215455,2.40096594
15.5,2.65,6.24961231,16.8081763,2.4490286
15.5,2.7,6.4408919,16.7950077,2.49713671
15.5,2.75,6.6341526,16.7820386,2.54528891
15.5,2.8,6.82939685,16.7692673,2.59348385
15.5,2.85,7.02662854,16.756692,2.64172026
15.5,2.9,7.22585292,16.7443108,2.68999689
15.5,2.95,7.42707652,16.7321216,2.73831251
15.5,3,7.63030712,16.7201221,2.78666598
15.5,3.05,7.83555367,16.70831,2.83505616
15.5,3.1,8.04282622,16.6966827,2.88348195
15.5,3.15,8.25213593,16.6852377,2.93194231
15.5,3.2,8.46349496,16.6739725,2.98043621
15.5,3.25,8.67691645,16.6628842,3.02896266
15.5,3.3,8.89241452,16.6519703,3.07752072
15.5,3.35,9.1100042,16.6412279,3.12610946
15.5,3.4,9.3297014,16.6306544,3.174728
15.5,3.45,9.55152288,16.6202468,3.22337546
15.5,3.5,9.77548626,16.6100024,3.27205104
16,1,1.20748907,17.8838813,0.897581634
16,1.05,1.32048887,17.8673691,0.943303235
16,1.1,1.43730336,17.850593,0.989120889
16,1.15,1.55778879,17.8335972,1.03503435
16,1.2,1.68180851,17.8164233,1.08104311
16,1.25,1.80923324,17.7991104,1.12714638
16,1.3,1.93994104,17.7816949,1.17334318
16,1.35,2.07381735,17.7642106,1.2196323
16,1.4,2.21075488,17.7466888,1.26601239
16,1.45,2.35065345,17.7291581,1.31248196
16,1.5,2.49341982,17.711645,1.35903938
16,1.55,2.63896742,17.6941734,1.40568294
16,1.6,2.78721613,17.6767652,1.45241083
16,1.65,2.938092,17.6594401,1.49922122
16,1.7,3.09152694,17.6422159,1.54611218
16,1.75,3.24745847,17.6251086,1.59308179
16,1.8,3.40582941,17.6081323,1.64012808
16,1.85,3.56658759,17.5912998,1.6872491
16,1.9,3.72968557,17.574622,1.73444287
16,1.95,3.89508038,17.5581089,1.78170744
16,2,4.06273324,17.5417687,1.82904087
16,2.05,4.23260934,17.5256089,1.87644123
16,2.1,4.40467754,17.5096356,1.92390663
16,2.15,4.57891021,17.4938542,1.9714352
16,2.2,4.75528298,17.4782689,2.01902511
16,2.25,4.93377455,17.4628833,2.06667457
16,2.3,5.11436647,17.4477001,2.11438182
16,2.35,5.29704302,17.4327215,2.16214515
16,2.4,5.48179098,17.4179491,2.20996288
16,2.45,5.66859952,17.4033836,2.25783339
16,2.5,5.85746005,17.3890257,2.3057551
16,2.55,6.04836607,17.3748753,2.35372646
16,2.6,6.24131305,17.3609321,2.40174597
16,2.65,6.43629832,17.3471953,2.44981218
16,2.7,6.63332098,17.3336638,2.49792369
16,2.75,6.83238176,17.3203365,2.54607912
16,2.8,7.03348298,17.3072116,2.59427715
16,2.85,7.23662843,17.2942875,2.64251651
16,2.9,7.4418233,17.281562,2.69079595
16,2.95,7.64907413,17.2690332,2.73911427
16,3,7.8583887,17.2566987,2.78747031
16,3.05,8.06977604,17.2445562,2.83586294
16,3.1,8.28324629,17.232603,2.88429108
16,3.15,8.49881075,17.2208367,2.93275368
16,3.2,8.71648172,17.2092546,2.98124973
16,3.25,8.93627256,17.1978539,3.02977824
16,3.3,9.1581976,17.186632,3.07833826
16,3.35,9.3822721,17.1755859,3.12692889
16,3.4,9.60851225,17.1647129,3.17554922
16,3.45,9.83693513,17.1540101,3.22419842
16,3.5,10.0675587,17.1434748,3.27287565
16.5,1,1.24153662,18.4358989,0.898090701
16.5,1.05,1.35776219,18.4190072,0.943830001
16.5,1.1,1.4779165,18.4018432,0.989664575
16.5,1.15,1.60185176,18.3844521,1.0355942
16.5,1.2,1.7294275,18.3668766,1.08161838
16.5,1.25,1.8605107,18.3491565,1.12773636
16.5,1.3,1.9949759,18.3313292,1.17394718
16.5,1.35,2.13270517,18.3134291,1.22024965
16.5,1.4,2.27358801,18.2954885,1.26664246
16.5,1.45,2.41752123,18.2775365,1.31312413
